Window,Start_Timestamp,End_Timestamp,Start_Time_UTC,End_Time_UTC,Duration_sec,label
1128,1594227966.7894692,1594227967.180514,2020-07-08 17:06:06.789,2020-07-08 17:06:07.180,0.391,8
1129,1594226391.781605,1594226392.1726494,2020-07-08 16:39:51.781,2020-07-08 16:39:52.172,0.391,8
1130,1594227966.9849913,1594227967.3760364,2020-07-08 17:06:06.984,2020-07-08 17:06:07.376,0.391,8
1131,1594226391.9869034,1594226392.377948,2020-07-08 16:39:51.986,2020-07-08 16:39:52.377,0.391,8
1132,1594227967.19029,1594227967.5813346,2020-07-08 17:06:07.190,2020-07-08 17:06:07.581,0.391,8
1133,1594226392.1824255,1594226392.5734706,2020-07-08 16:39:52.182,2020-07-08 16:39:52.573,0.391,8
1134,1594227967.3858123,1594227967.7768571,2020-07-08 17:06:07.385,2020-07-08 17:06:07.776,0.391,8
1135,1594226392.3877242,1594226392.7787688,2020-07-08 16:39:52.387,2020-07-08 16:39:52.778,0.391,6
1136,1594227967.5813346,1594227967.9723792,2020-07-08 17:06:07.581,2020-07-08 17:06:07.972,0.391,8
1137,1594227967.786633,1594227968.1776776,2020-07-08 17:06:07.786,2020-07-08 17:06:08.177,0.391,6
1138,1594226392.788545,1594226393.1795895,2020-07-08 16:39:52.788,2020-07-08 16:39:53.179,0.391,8
1139,1594226392.9840672,1594226393.3751118,2020-07-08 16:39:52.984,2020-07-08 16:39:53.375,0.391,8
1140,1594227968.1874535,1594227968.5784984,2020-07-08 17:06:08.187,2020-07-08 17:06:08.578,0.391,8
1141,1594226393.1893654,1594226393.5804102,2020-07-08 16:39:53.189,2020-07-08 16:39:53.580,0.391,3
1142,1594227968.382976,1594227968.774021,2020-07-08 17:06:08.382,2020-07-08 17:06:08.774,0.391,3
1143,1594226393.3848882,1594226393.7759323,2020-07-08 16:39:53.384,2020-07-08 16:39:53.775,0.391,3
1144,1594227968.5882745,1594227968.9793189,2020-07-08 17:06:08.588,2020-07-08 17:06:08.979,0.391,3
1145,1594226393.5901866,1594226393.981231,2020-07-08 16:39:53.590,2020-07-08 16:39:53.981,0.391,3
1146,1594227968.7837968,1594227969.1748414,2020-07-08 17:06:08.783,2020-07-08 17:06:09.174,0.391,3
1147,1594226393.785709,1594226394.1767533,2020-07-08 16:39:53.785,2020-07-08 16:39:54.176,0.391,3
1148,1594227968.9890952,1594227969.3801398,2020-07-08 17:06:08.989,2020-07-08 17:06:09.380,0.391,3
1149,1594226393.981231,1594226394.3722756,2020-07-08 16:39:53.981,2020-07-08 16:39:54.372,0.391,3
1150,1594227969.1846175,1594227969.575662,2020-07-08 17:06:09.184,2020-07-08 17:06:09.575,0.391,8
1151,1594226394.1865294,1594226394.577574,2020-07-08 16:39:54.186,2020-07-08 16:39:54.577,0.391,8
1152,1594227969.389916,1594227969.7809606,2020-07-08 17:06:09.389,2020-07-08 17:06:09.780,0.391,8
1153,1594226394.3820517,1594226394.7730966,2020-07-08 16:39:54.382,2020-07-08 16:39:54.773,0.391,8
1154,1594227969.5854385,1594227969.9764829,2020-07-08 17:06:09.585,2020-07-08 17:06:09.976,0.391,8
1155,1594226394.58735,1594226394.9783947,2020-07-08 16:39:54.587,2020-07-08 16:39:54.978,0.391,8
1156,1594227969.790737,1594227970.1817813,2020-07-08 17:06:09.790,2020-07-08 17:06:10.181,0.391,8
1157,1594226394.7828724,1594226395.173917,2020-07-08 16:39:54.782,2020-07-08 16:39:55.173,0.391,8
1158,1594227969.986259,1594227970.3773036,2020-07-08 17:06:09.986,2020-07-08 17:06:10.377,0.391,8
1159,1594226394.9881706,1594226395.3792157,2020-07-08 16:39:54.988,2020-07-08 16:39:55.379,0.391,8
1160,1594227970.1817813,1594227970.572826,2020-07-08 17:06:10.181,2020-07-08 17:06:10.572,0.391,8
1161,1594226395.1836932,1594226395.5747378,2020-07-08 16:39:55.183,2020-07-08 16:39:55.574,0.391,8
1162,1594227970.3870797,1594227970.7781243,2020-07-08 17:06:10.387,2020-07-08 17:06:10.778,0.391,8
1163,1594226395.3889914,1594226395.7800362,2020-07-08 16:39:55.388,2020-07-08 16:39:55.780,0.391,8
1164,1594227970.582602,1594227970.9736464,2020-07-08 17:06:10.582,2020-07-08 17:06:10.973,0.391,8
1165,1594226395.584514,1594226395.9755583,2020-07-08 16:39:55.584,2020-07-08 16:39:55.975,0.391,8
1166,1594227970.7879007,1594227971.1789448,2020-07-08 17:06:10.787,2020-07-08 17:06:11.178,0.391,8
1167,1594226395.7898126,1594226396.180857,2020-07-08 16:39:55.789,2020-07-08 16:39:56.180,0.391,8
1168,1594227970.9834228,1594227971.3744676,2020-07-08 17:06:10.983,2020-07-08 17:06:11.374,0.391,8
1169,1594226395.9853346,1594226396.3763793,2020-07-08 16:39:55.985,2020-07-08 16:39:56.376,0.391,8
1170,1594227971.1887212,1594227971.5797658,2020-07-08 17:06:11.188,2020-07-08 17:06:11.579,0.391,8
1171,1594226396.190633,1594226396.5816774,2020-07-08 16:39:56.190,2020-07-08 16:39:56.581,0.391,8
1172,1594227971.3842435,1594227971.775288,2020-07-08 17:06:11.384,2020-07-08 17:06:11.775,0.391,8
1173,1594226396.3861554,1594226396.7772,2020-07-08 16:39:56.386,2020-07-08 16:39:56.777,0.391,8
1174,1594227971.589542,1594227971.9805863,2020-07-08 17:06:11.589,2020-07-08 17:06:11.980,0.391,8
1175,1594226396.5816774,1594226396.9727223,2020-07-08 16:39:56.581,2020-07-08 16:39:56.972,0.391,8
1176,1594227971.7850642,1594227972.1761088,2020-07-08 17:06:11.785,2020-07-08 17:06:12.176,0.391,8
1177,1594226396.786976,1594226397.1780207,2020-07-08 16:39:56.786,2020-07-08 16:39:57.178,0.391,8
1178,1594227971.9903624,1594227972.3814073,2020-07-08 17:06:11.990,2020-07-08 17:06:12.381,0.391,8
1179,1594226396.9824984,1594226397.373543,2020-07-08 16:39:56.982,2020-07-08 16:39:57.373,0.391,8
1180,1594227972.185885,1594227972.5769296,2020-07-08 17:06:12.185,2020-07-08 17:06:12.576,0.391,8
1181,1594226397.1877966,1594226397.5788414,2020-07-08 16:39:57.187,2020-07-08 16:39:57.578,0.391,8
1182,1594227972.3814073,1594227972.772452,2020-07-08 17:06:12.381,2020-07-08 17:06:12.772,0.391,8
1183,1594226397.3833194,1594226397.7743638,2020-07-08 16:39:57.383,2020-07-08 16:39:57.774,0.391,8
1184,1594227972.5867054,1594227972.9777503,2020-07-08 17:06:12.586,2020-07-08 17:06:12.977,0.391,8
1185,1594226397.5886176,1594226397.9796624,2020-07-08 16:39:57.588,2020-07-08 16:39:57.979,0.391,8
1186,1594227972.782228,1594227973.1732724,2020-07-08 17:06:12.782,2020-07-08 17:06:13.173,0.391,8
1187,1594226397.78414,1594226398.1751845,2020-07-08 16:39:57.784,2020-07-08 16:39:58.175,0.391,8
1188,1594227972.987527,1594227973.378571,2020-07-08 17:06:12.987,2020-07-08 17:06:13.378,0.391,8
1189,1594226397.9894383,1594226398.380483,2020-07-08 16:39:57.989,2020-07-08 16:39:58.380,0.391,8
1190,1594227973.1830487,1594227973.574093,2020-07-08 17:06:13.183,2020-07-08 17:06:13.574,0.391,8
1191,1594226398.1849606,1594226398.5760052,2020-07-08 16:39:58.184,2020-07-08 16:39:58.576,0.391,6
1192,1594227973.3883471,1594227973.7793918,2020-07-08 17:06:13.388,2020-07-08 17:06:13.779,0.391,8
1193,1594226398.390259,1594226398.7813034,2020-07-08 16:39:58.390,2020-07-08 16:39:58.781,0.391,8
1194,1594227973.5838697,1594227973.974914,2020-07-08 17:06:13.583,2020-07-08 17:06:13.974,0.391,6
1195,1594226398.585781,1594226398.976826,2020-07-08 16:39:58.585,2020-07-08 16:39:58.976,0.391,8
1196,1594227973.789168,1594227974.1802125,2020-07-08 17:06:13.789,2020-07-08 17:06:14.180,0.391,6
1197,1594226398.7813034,1594226399.1723485,2020-07-08 16:39:58.781,2020-07-08 16:39:59.172,0.391,8
1198,1594227973.9846902,1594227974.3757348,2020-07-08 17:06:13.984,2020-07-08 17:06:14.375,0.391,8
1199,1594226398.986602,1594226399.3776467,2020-07-08 16:39:58.986,2020-07-08 16:39:59.377,0.391,3
1200,1594227974.1899884,1594227974.5810332,2020-07-08 17:06:14.189,2020-07-08 17:06:14.581,0.391,8
1201,1594226399.1821244,1594226399.573169,2020-07-08 16:39:59.182,2020-07-08 16:39:59.573,0.391,3
1202,1594227974.385511,1594227974.7765555,2020-07-08 17:06:14.385,2020-07-08 17:06:14.776,0.391,3
1203,1594226399.3874226,1594226399.7784677,2020-07-08 16:39:59.387,2020-07-08 16:39:59.778,0.391,3
1204,1594227974.590809,1594227974.981854,2020-07-08 17:06:14.590,2020-07-08 17:06:14.981,0.391,3
1205,1594226399.5829449,1594226399.9739895,2020-07-08 16:39:59.582,2020-07-08 16:39:59.973,0.391,3
1206,1594227974.7863314,1594227975.1773765,2020-07-08 17:06:14.786,2020-07-08 17:06:15.177,0.391,3
1207,1594226399.7882435,1594226400.179288,2020-07-08 16:39:59.788,2020-07-08 16:40:00.179,0.391,3
1208,1594227974.981854,1594227975.3728983,2020-07-08 17:06:14.981,2020-07-08 17:06:15.372,0.391,3
1209,1594226399.9837658,1594226400.3748105,2020-07-08 16:39:59.983,2020-07-08 16:40:00.374,0.391,8
1210,1594227975.1871526,1594227975.578197,2020-07-08 17:06:15.187,2020-07-08 17:06:15.578,0.391,8
1211,1594226400.1890645,1594226400.580109,2020-07-08 16:40:00.189,2020-07-08 16:40:00.580,0.391,8
1212,1594227975.3826747,1594227975.7737193,2020-07-08 17:06:15.382,2020-07-08 17:06:15.773,0.391,8
1213,1594226400.3845866,1594226400.7756312,2020-07-08 16:40:00.384,2020-07-08 16:40:00.775,0.391,8
1214,1594227975.587973,1594227975.9790175,2020-07-08 17:06:15.587,2020-07-08 17:06:15.979,0.391,8
1215,1594226400.589885,1594226400.9809294,2020-07-08 16:40:00.589,2020-07-08 16:40:00.980,0.391,8
1216,1594227975.7834954,1594227976.17454,2020-07-08 17:06:15.783,2020-07-08 17:06:16.174,0.391,8
1217,1594226400.7854073,1594226401.176452,2020-07-08 16:40:00.785,2020-07-08 16:40:01.176,0.391,8
1218,1594227975.9887938,1594227976.3798385,2020-07-08 17:06:15.988,2020-07-08 17:06:16.379,0.391,8
1219,1594226400.9907055,1594226401.3817506,2020-07-08 16:40:00.990,2020-07-08 16:40:01.381,0.391,8
1220,1594227976.1843162,1594227976.5753608,2020-07-08 17:06:16.184,2020-07-08 17:06:16.575,0.391,8
1221,1594226401.186228,1594226401.577273,2020-07-08 16:40:01.186,2020-07-08 16:40:01.577,0.391,8
1222,1594227976.3896143,1594227976.7806592,2020-07-08 17:06:16.389,2020-07-08 17:06:16.780,0.391,8
1223,1594226401.3817506,1594226401.772795,2020-07-08 16:40:01.381,2020-07-08 16:40:01.772,0.391,8
1224,1594227976.585137,1594227976.9761815,2020-07-08 17:06:16.585,2020-07-08 17:06:16.976,0.391,8
1225,1594226401.5870488,1594226401.9780936,2020-07-08 16:40:01.587,2020-07-08 16:40:01.978,0.391,8
1226,1594227976.790435,1594227977.1814802,2020-07-08 17:06:16.790,2020-07-08 17:06:17.181,0.391,8
1227,1594226401.782571,1594226402.1736157,2020-07-08 16:40:01.782,2020-07-08 16:40:02.173,0.391,8
1228,1594227976.9859574,1594227977.3770022,2020-07-08 17:06:16.985,2020-07-08 17:06:17.377,0.391,8
1229,1594226401.9878695,1594226402.378914,2020-07-08 16:40:01.987,2020-07-08 16:40:02.378,0.391,8
1230,1594227977.1814802,1594227977.5725243,2020-07-08 17:06:17.181,2020-07-08 17:06:17.572,0.391,8
1231,1594226402.1833918,1594226402.5744364,2020-07-08 16:40:02.183,2020-07-08 16:40:02.574,0.391,8
1232,1594227977.3867786,1594227977.777823,2020-07-08 17:06:17.386,2020-07-08 17:06:17.777,0.391,8
1233,1594226402.3886902,1594226402.7797348,2020-07-08 16:40:02.388,2020-07-08 16:40:02.779,0.391,8
1234,1594227977.582301,1594227977.9733453,2020-07-08 17:06:17.582,2020-07-08 17:06:17.973,0.391,8
1235,1594226402.5842123,1594226402.9752572,2020-07-08 16:40:02.584,2020-07-08 16:40:02.975,0.391,8
1236,1594227977.787599,1594227978.1786437,2020-07-08 17:06:17.787,2020-07-08 17:06:18.178,0.391,8
1237,1594226402.789511,1594226403.1805556,2020-07-08 16:40:02.789,2020-07-08 16:40:03.180,0.391,8
1238,1594227977.9831214,1594227978.374166,2020-07-08 17:06:17.983,2020-07-08 17:06:18.374,0.391,8
1239,1594226402.9850333,1594226403.376078,2020-07-08 16:40:02.985,2020-07-08 16:40:03.376,0.391,8
1240,1594227978.1884198,1594227978.5794644,2020-07-08 17:06:18.188,2020-07-08 17:06:18.579,0.391,8
1241,1594226403.1903317,1594226403.5813766,2020-07-08 16:40:03.190,2020-07-08 16:40:03.581,0.391,8
1242,1594227978.383942,1594227978.7749867,2020-07-08 17:06:18.383,2020-07-08 17:06:18.774,0.391,8
1243,1594226403.385854,1594226403.7768984,2020-07-08 16:40:03.385,2020-07-08 16:40:03.776,0.391,8
1244,1594227978.5892403,1594227978.9802852,2020-07-08 17:06:18.589,2020-07-08 17:06:18.980,0.391,8
1245,1594226403.5813766,1594226403.9724212,2020-07-08 16:40:03.581,2020-07-08 16:40:03.972,0.391,8
1246,1594227978.7847626,1594227979.1758077,2020-07-08 17:06:18.784,2020-07-08 17:06:19.175,0.391,8
1247,1594226403.7866747,1594226404.1777196,2020-07-08 16:40:03.786,2020-07-08 16:40:04.177,0.391,8
1248,1594227978.9900613,1594227979.381106,2020-07-08 17:06:18.990,2020-07-08 17:06:19.381,0.391,6
1249,1594226403.982197,1594226404.3732414,2020-07-08 16:40:03.982,2020-07-08 16:40:04.373,0.391,8
1250,1594227979.1855836,1594227979.5766282,2020-07-08 17:06:19.185,2020-07-08 17:06:19.576,0.391,6
1251,1594226404.1874957,1594226404.57854,2020-07-08 16:40:04.187,2020-07-08 16:40:04.578,0.391,8
1252,1594226404.3830178,1594226404.7740624,2020-07-08 16:40:04.383,2020-07-08 16:40:04.774,0.391,8
1253,1594227979.5864046,1594227979.977449,2020-07-08 17:06:19.586,2020-07-08 17:06:19.977,0.391,3
1254,1594226404.5883162,1594226404.9793608,2020-07-08 16:40:04.588,2020-07-08 16:40:04.979,0.391,8
1255,1594227979.7819266,1594227980.1729712,2020-07-08 17:06:19.781,2020-07-08 17:06:20.172,0.391,3
1256,1594226404.7838385,1594226405.1748831,2020-07-08 16:40:04.783,2020-07-08 16:40:05.174,0.391,8
1257,1594227979.987225,1594227980.3782694,2020-07-08 17:06:19.987,2020-07-08 17:06:20.378,0.391,3
1258,1594226404.989137,1594226405.3801816,2020-07-08 16:40:04.989,2020-07-08 16:40:05.380,0.391,8
1259,1594227980.1827474,1594227980.573792,2020-07-08 17:06:20.182,2020-07-08 17:06:20.573,0.391,3
1260,1594226405.1846592,1594226405.575704,2020-07-08 16:40:05.184,2020-07-08 16:40:05.575,0.391,8
1261,1594227980.3880458,1594227980.7790904,2020-07-08 17:06:20.388,2020-07-08 17:06:20.779,0.391,8
1262,1594226405.3899574,1594226405.7810023,2020-07-08 16:40:05.389,2020-07-08 16:40:05.781,0.391,8
1263,1594227980.583568,1594227980.9746127,2020-07-08 17:06:20.583,2020-07-08 17:06:20.974,0.391,8
1264,1594226405.58548,1594226405.9765244,2020-07-08 16:40:05.585,2020-07-08 16:40:05.976,0.391,8
1265,1594227980.7888663,1594227981.1799114,2020-07-08 17:06:20.788,2020-07-08 17:06:21.179,0.391,8
1266,1594226405.7907784,1594226406.181823,2020-07-08 16:40:05.790,2020-07-08 16:40:06.181,0.391,8
1267,1594227980.9843886,1594227981.3754337,2020-07-08 17:06:20.984,2020-07-08 17:06:21.375,0.391,8
1268,1594226405.9863007,1594226406.377345,2020-07-08 16:40:05.986,2020-07-08 16:40:06.377,0.391,2
1269,1594227981.1896873,1594227981.580732,2020-07-08 17:06:21.189,2020-07-08 17:06:21.580,0.391,8
1270,1594226406.181823,1594226406.5728676,2020-07-08 16:40:06.181,2020-07-08 16:40:06.572,0.391,2
1271,1594227981.3852096,1594227981.7762544,2020-07-08 17:06:21.385,2020-07-08 17:06:21.776,0.391,8
1272,1594226406.3871214,1594226406.778166,2020-07-08 16:40:06.387,2020-07-08 16:40:06.778,0.391,2
1273,1594227981.590508,1594227981.9815526,2020-07-08 17:06:21.590,2020-07-08 17:06:21.981,0.391,8
1274,1594226406.5826435,1594226406.9736884,2020-07-08 16:40:06.582,2020-07-08 16:40:06.973,0.391,2
1275,1594227981.7860303,1594227982.177075,2020-07-08 17:06:21.786,2020-07-08 17:06:22.177,0.391,8
1276,1594226406.7879422,1594226407.1789868,2020-07-08 16:40:06.787,2020-07-08 16:40:07.178,0.391,2
1277,1594227981.9815526,1594227982.3725972,2020-07-08 17:06:21.981,2020-07-08 17:06:22.372,0.391,8
1278,1594226406.9834645,1594226407.374509,2020-07-08 16:40:06.983,2020-07-08 16:40:07.374,0.391,2
1279,1594227982.186851,1594227982.5778954,2020-07-08 17:06:22.186,2020-07-08 17:06:22.577,0.391,8
1280,1594226407.1887631,1594226407.5798075,2020-07-08 16:40:07.188,2020-07-08 16:40:07.579,0.391,2
1281,1594227982.382373,1594227982.773418,2020-07-08 17:06:22.382,2020-07-08 17:06:22.773,0.391,8
1282,1594226407.3842852,1594226407.7753296,2020-07-08 16:40:07.384,2020-07-08 16:40:07.775,0.391,2
1283,1594227982.5876718,1594227982.9787164,2020-07-08 17:06:22.587,2020-07-08 17:06:22.978,0.391,8
1284,1594226407.5895836,1594226407.9806285,2020-07-08 16:40:07.589,2020-07-08 16:40:07.980,0.391,2
1285,1594227982.7831938,1594227983.1742387,2020-07-08 17:06:22.783,2020-07-08 17:06:23.174,0.391,8
1286,1594226407.785106,1594226408.1761506,2020-07-08 16:40:07.785,2020-07-08 16:40:08.176,0.391,2
1287,1594227982.9884925,1594227983.3795369,2020-07-08 17:06:22.988,2020-07-08 17:06:23.379,0.391,8
1288,1594226407.9904046,1594226408.381449,2020-07-08 16:40:07.990,2020-07-08 16:40:08.381,0.391,2
1289,1594227983.1840148,1594227983.5750597,2020-07-08 17:06:23.184,2020-07-08 17:06:23.575,0.391,8
1290,1594226408.185927,1594226408.5769713,2020-07-08 16:40:08.185,2020-07-08 16:40:08.576,0.391,8
1291,1594227983.3893132,1594227983.7803578,2020-07-08 17:06:23.389,2020-07-08 17:06:23.780,0.391,8
1292,1594226408.381449,1594226408.7724936,2020-07-08 16:40:08.381,2020-07-08 16:40:08.772,0.391,8
1293,1594227983.5848355,1594227983.97588,2020-07-08 17:06:23.584,2020-07-08 17:06:23.975,0.391,8
1294,1594226408.5867474,1594226408.977792,2020-07-08 16:40:08.586,2020-07-08 16:40:08.977,0.391,8
1295,1594227983.790134,1594227984.1811786,2020-07-08 17:06:23.790,2020-07-08 17:06:24.181,0.391,8
1296,1594226408.7822697,1594226409.1733146,2020-07-08 16:40:08.782,2020-07-08 16:40:09.173,0.391,8
1297,1594227983.9856565,1594227984.3767009,2020-07-08 17:06:23.985,2020-07-08 17:06:24.376,0.391,8
1298,1594226408.987568,1594226409.3786128,2020-07-08 16:40:08.987,2020-07-08 16:40:09.378,0.391,8
1299,1594227984.1811786,1594227984.5722232,2020-07-08 17:06:24.181,2020-07-08 17:06:24.572,0.391,8
1300,1594226409.1830904,1594226409.574135,2020-07-08 16:40:09.183,2020-07-08 16:40:09.574,0.391,8
1301,1594227984.386477,1594227984.7775214,2020-07-08 17:06:24.386,2020-07-08 17:06:24.777,0.391,8
1302,1594226409.3883886,1594226409.7794335,2020-07-08 16:40:09.388,2020-07-08 16:40:09.779,0.391,8
1303,1594227984.5819993,1594227984.973044,2020-07-08 17:06:24.581,2020-07-08 17:06:24.973,0.391,8
1304,1594226409.5839114,1594226409.9749556,2020-07-08 16:40:09.583,2020-07-08 16:40:09.974,0.391,8
1305,1594227984.7872975,1594227985.1783426,2020-07-08 17:06:24.787,2020-07-08 17:06:25.178,0.391,8
1306,1594226409.7892096,1594226410.1802542,2020-07-08 16:40:09.789,2020-07-08 16:40:10.180,0.391,8
1307,1594227984.98282,1594227985.373865,2020-07-08 17:06:24.982,2020-07-08 17:06:25.373,0.391,8
1308,1594226409.984732,1594226410.3757763,2020-07-08 16:40:09.984,2020-07-08 16:40:10.375,0.391,8
1309,1594227985.1881185,1594227985.579163,2020-07-08 17:06:25.188,2020-07-08 17:06:25.579,0.391,8
1310,1594226410.1900306,1594226410.581075,2020-07-08 16:40:10.190,2020-07-08 16:40:10.581,0.391,8
1311,1594227985.3836408,1594227985.7746856,2020-07-08 17:06:25.383,2020-07-08 17:06:25.774,0.391,2
1312,1594226410.3855526,1594226410.7765973,2020-07-08 16:40:10.385,2020-07-08 16:40:10.776,0.391,8
1313,1594227985.5889392,1594227985.9799838,2020-07-08 17:06:25.588,2020-07-08 17:06:25.979,0.391,2
1314,1594226410.590851,1594226410.9818954,2020-07-08 16:40:10.590,2020-07-08 16:40:10.981,0.391,8
1315,1594227985.7844615,1594227986.175506,2020-07-08 17:06:25.784,2020-07-08 17:06:26.175,0.391,2
1316,1594226410.7863734,1594226411.177418,2020-07-08 16:40:10.786,2020-07-08 16:40:11.177,0.391,8
1317,1594227985.98976,1594227986.3808043,2020-07-08 17:06:25.989,2020-07-08 17:06:26.380,0.391,2
1318,1594226410.9818954,1594226411.3729403,2020-07-08 16:40:10.981,2020-07-08 16:40:11.372,0.391,2
1319,1594227986.1852822,1594227986.5763268,2020-07-08 17:06:26.185,2020-07-08 17:06:26.576,0.391,2
1320,1594226411.187194,1594226411.5782387,2020-07-08 16:40:11.187,2020-07-08 16:40:11.578,0.391,2
1321,1594227986.390581,1594227986.7816253,2020-07-08 17:06:26.390,2020-07-08 17:06:26.781,0.391,2
1322,1594226411.3827164,1594226411.773761,2020-07-08 16:40:11.382,2020-07-08 16:40:11.773,0.391,2
1323,1594227986.586103,1594227986.9771476,2020-07-08 17:06:26.586,2020-07-08 17:06:26.977,0.391,2
1324,1594226411.5880148,1594226411.9790597,2020-07-08 16:40:11.588,2020-07-08 16:40:11.979,0.391,2
1325,1594227986.7816253,1594227987.17267,2020-07-08 17:06:26.781,2020-07-08 17:06:27.172,0.391,2
1326,1594226411.7835374,1594226412.1745818,2020-07-08 16:40:11.783,2020-07-08 16:40:12.174,0.391,2
1327,1594227986.9869237,1594227987.3779683,2020-07-08 17:06:26.986,2020-07-08 17:06:27.377,0.391,2
1328,1594226411.9888356,1594226412.3798802,2020-07-08 16:40:11.988,2020-07-08 16:40:12.379,0.391,2
1329,1594227987.182446,1594227987.5734904,2020-07-08 17:06:27.182,2020-07-08 17:06:27.573,0.391,8
1330,1594226412.184358,1594226412.5754025,2020-07-08 16:40:12.184,2020-07-08 16:40:12.575,0.391,2
1331,1594227987.3877444,1594227987.778789,2020-07-08 17:06:27.387,2020-07-08 17:06:27.778,0.391,8
1332,1594226412.3896563,1594226412.780701,2020-07-08 16:40:12.389,2020-07-08 16:40:12.780,0.391,2
1333,1594227987.5832667,1594227987.9743116,2020-07-08 17:06:27.583,2020-07-08 17:06:27.974,0.391,8
1334,1594226412.5851786,1594226412.9762232,2020-07-08 16:40:12.585,2020-07-08 16:40:12.976,0.391,2
1335,1594227987.7885652,1594227988.1796098,2020-07-08 17:06:27.788,2020-07-08 17:06:28.179,0.391,8
1336,1594226412.790477,1594226413.1815214,2020-07-08 16:40:12.790,2020-07-08 16:40:13.181,0.391,2
1337,1594227987.9840877,1594227988.375132,2020-07-08 17:06:27.984,2020-07-08 17:06:28.375,0.391,8
1338,1594226412.985999,1594226413.377044,2020-07-08 16:40:12.985,2020-07-08 16:40:13.377,0.391,2
1339,1594227988.189386,1594227988.5804305,2020-07-08 17:06:28.189,2020-07-08 17:06:28.580,0.391,8
1340,1594226413.1815214,1594226413.5725665,2020-07-08 16:40:13.181,2020-07-08 16:40:13.572,0.391,2
1341,1594227988.3849082,1594227988.7759528,2020-07-08 17:06:28.384,2020-07-08 17:06:28.775,0.391,8
1342,1594226413.3868198,1594226413.777865,2020-07-08 16:40:13.386,2020-07-08 16:40:13.777,0.391,2
1343,1594227988.5902064,1594227988.9812512,2020-07-08 17:06:28.590,2020-07-08 17:06:28.981,0.391,8
1344,1594226413.5823426,1594226413.973387,2020-07-08 16:40:13.582,2020-07-08 16:40:13.973,0.391,8
1345,1594227988.785729,1594227989.1767735,2020-07-08 17:06:28.785,2020-07-08 17:06:29.176,0.391,8
1346,1594226413.7876408,1594226414.1786857,2020-07-08 16:40:13.787,2020-07-08 16:40:14.178,0.391,8
1347,1594227988.9812512,1594227989.372296,2020-07-08 17:06:28.981,2020-07-08 17:06:29.372,0.391,8
1348,1594226413.983163,1594226414.3742075,2020-07-08 16:40:13.983,2020-07-08 16:40:14.374,0.391,8
1349,1594227989.1865494,1594227989.5775945,2020-07-08 17:06:29.186,2020-07-08 17:06:29.577,0.391,8
1350,1594226414.1884615,1594226414.5795062,2020-07-08 16:40:14.188,2020-07-08 16:40:14.579,0.391,8
1351,1594227989.382072,1594227989.7731164,2020-07-08 17:06:29.382,2020-07-08 17:06:29.773,0.391,8
1352,1594226414.383984,1594226414.7750285,2020-07-08 16:40:14.383,2020-07-08 16:40:14.775,0.391,8
1353,1594227989.5873704,1594227989.978415,2020-07-08 17:06:29.587,2020-07-08 17:06:29.978,0.391,8
1354,1594226414.5892825,1594226414.980327,2020-07-08 16:40:14.589,2020-07-08 16:40:14.980,0.391,8
1355,1594227989.7828927,1594227990.173937,2020-07-08 17:06:29.782,2020-07-08 17:06:30.173,0.391,8
1356,1594226414.7848046,1594226415.1758492,2020-07-08 16:40:14.784,2020-07-08 16:40:15.175,0.391,8
1357,1594227989.9881911,1594227990.3792355,2020-07-08 17:06:29.988,2020-07-08 17:06:30.379,0.391,8
1358,1594226414.990103,1594226415.3811474,2020-07-08 16:40:14.990,2020-07-08 16:40:15.381,0.391,8
1359,1594227990.1837134,1594227990.574758,2020-07-08 17:06:30.183,2020-07-08 17:06:30.574,0.391,8
1360,1594226415.185625,1594226415.57667,2020-07-08 16:40:15.185,2020-07-08 16:40:15.576,0.391,8
1361,1594227990.389012,1594227990.7800565,2020-07-08 17:06:30.389,2020-07-08 17:06:30.780,0.391,8
1362,1594226415.3811474,1594226415.7721922,2020-07-08 16:40:15.381,2020-07-08 16:40:15.772,0.391,8
1363,1594227990.5845342,1594227990.9755788,2020-07-08 17:06:30.584,2020-07-08 17:06:30.975,0.391,8
1364,1594226415.586446,1594226415.977491,2020-07-08 16:40:15.586,2020-07-08 16:40:15.977,0.391,8
1365,1594227990.7898324,1594227991.1808774,2020-07-08 17:06:30.789,2020-07-08 17:06:31.180,0.391,8
1366,1594226415.7819686,1594226416.173013,2020-07-08 16:40:15.781,2020-07-08 16:40:16.173,0.391,8
1367,1594227990.9853551,1594227991.3763995,2020-07-08 17:06:30.985,2020-07-08 17:06:31.376,0.391,8
1368,1594226415.9872668,1594226416.3783116,2020-07-08 16:40:15.987,2020-07-08 16:40:16.378,0.391,8
1369,1594227991.190653,1594227991.581698,2020-07-08 17:06:31.190,2020-07-08 17:06:31.581,0.391,8
1370,1594226416.182789,1594226416.5738337,2020-07-08 16:40:16.182,2020-07-08 16:40:16.573,0.391,8
1371,1594227991.3861756,1594227991.7772202,2020-07-08 17:06:31.386,2020-07-08 17:06:31.777,0.391,8
1372,1594226416.3880875,1594226416.779132,2020-07-08 16:40:16.388,2020-07-08 16:40:16.779,0.391,8
1373,1594227991.581698,1594227991.9727426,2020-07-08 17:06:31.581,2020-07-08 17:06:31.972,0.391,8
1374,1594226416.5836098,1594226416.9746544,2020-07-08 16:40:16.583,2020-07-08 16:40:16.974,0.391,8
