Window,Start_Timestamp,End_Timestamp,Start_Time_UTC,End_Time_UTC,Duration_sec,label
839,1594227937.1879616,1594227937.581844,2020-07-08 17:05:37.187,2020-07-08 17:05:37.581,0.3939,8
840,1594226362.1859035,1594226362.5792334,2020-07-08 16:39:22.185,2020-07-08 16:39:22.579,0.3933,8
841,1594227937.3881314,1594227937.782014,2020-07-08 17:05:37.388,2020-07-08 17:05:37.782,0.3939,3
842,1594226362.3857925,1594226362.7791224,2020-07-08 16:39:22.385,2020-07-08 16:39:22.779,0.3933,8
843,1594227937.5883012,1594227937.9821837,2020-07-08 17:05:37.588,2020-07-08 17:05:37.982,0.3939,3
844,1594226362.5856814,1594226362.9790113,2020-07-08 16:39:22.585,2020-07-08 16:39:22.979,0.3933,8
845,1594227937.788471,1594227938.1823535,2020-07-08 17:05:37.788,2020-07-08 17:05:38.182,0.3939,3
846,1594226362.7855704,1594226363.1789002,2020-07-08 16:39:22.785,2020-07-08 16:39:23.178,0.3933,8
847,1594227937.9886408,1594227938.3825233,2020-07-08 17:05:37.988,2020-07-08 17:05:38.382,0.3939,3
848,1594226362.985459,1594226363.3787892,2020-07-08 16:39:22.985,2020-07-08 16:39:23.378,0.3933,2
849,1594227938.1888106,1594227938.582693,2020-07-08 17:05:38.188,2020-07-08 17:05:38.582,0.3939,8
850,1594226363.1853485,1594226363.578678,2020-07-08 16:39:23.185,2020-07-08 16:39:23.578,0.3933,2
851,1594227938.3889804,1594227938.782863,2020-07-08 17:05:38.388,2020-07-08 17:05:38.782,0.3939,8
852,1594226363.3852372,1594226363.778567,2020-07-08 16:39:23.385,2020-07-08 16:39:23.778,0.3933,2
853,1594227938.5891502,1594227938.9830327,2020-07-08 17:05:38.589,2020-07-08 17:05:38.983,0.3939,8
854,1594226363.5851262,1594226363.978456,2020-07-08 16:39:23.585,2020-07-08 16:39:23.978,0.3933,2
855,1594227938.782863,1594227939.1767454,2020-07-08 17:05:38.782,2020-07-08 17:05:39.176,0.3939,8
856,1594226363.785015,1594226364.178345,2020-07-08 16:39:23.785,2020-07-08 16:39:24.178,0.3933,2
857,1594227938.9830327,1594227939.3769152,2020-07-08 17:05:38.983,2020-07-08 17:05:39.376,0.3939,8
858,1594226363.984904,1594226364.378234,2020-07-08 16:39:23.984,2020-07-08 16:39:24.378,0.3933,2
859,1594227939.1832025,1594227939.577085,2020-07-08 17:05:39.183,2020-07-08 17:05:39.577,0.3939,8
860,1594226364.184793,1594226364.5781229,2020-07-08 16:39:24.184,2020-07-08 16:39:24.578,0.3933,2
861,1594227939.3833723,1594227939.7772548,2020-07-08 17:05:39.383,2020-07-08 17:05:39.777,0.3939,8
862,1594226364.384682,1594226364.7780118,2020-07-08 16:39:24.384,2020-07-08 16:39:24.778,0.3933,2
863,1594227939.583542,1594227939.9774246,2020-07-08 17:05:39.583,2020-07-08 17:05:39.977,0.3939,8
864,1594226364.584571,1594226364.9779007,2020-07-08 16:39:24.584,2020-07-08 16:39:24.977,0.3933,2
865,1594227939.783712,1594227940.1775944,2020-07-08 17:05:39.783,2020-07-08 17:05:40.177,0.3939,8
866,1594226364.7844598,1594226365.1777897,2020-07-08 16:39:24.784,2020-07-08 16:39:25.177,0.3933,2
867,1594227939.9838817,1594227940.3777642,2020-07-08 17:05:39.983,2020-07-08 17:05:40.377,0.3939,8
868,1594226364.9843488,1594226365.3776786,2020-07-08 16:39:24.984,2020-07-08 16:39:25.377,0.3933,2
869,1594227940.1840515,1594227940.577934,2020-07-08 17:05:40.184,2020-07-08 17:05:40.577,0.3939,8
870,1594226365.1842377,1594226365.5775676,2020-07-08 16:39:25.184,2020-07-08 16:39:25.577,0.3933,2
871,1594227940.3842213,1594227940.7781038,2020-07-08 17:05:40.384,2020-07-08 17:05:40.778,0.3939,8
872,1594226365.384127,1594226365.7774563,2020-07-08 16:39:25.384,2020-07-08 16:39:25.777,0.3933,2
873,1594227940.584391,1594227940.9782736,2020-07-08 17:05:40.584,2020-07-08 17:05:40.978,0.3939,8
874,1594226365.5840156,1594226365.9773457,2020-07-08 16:39:25.584,2020-07-08 16:39:25.977,0.3933,8
875,1594227940.784561,1594227941.1784434,2020-07-08 17:05:40.784,2020-07-08 17:05:41.178,0.3939,8
876,1594226365.7839046,1594226366.1772344,2020-07-08 16:39:25.783,2020-07-08 16:39:26.177,0.3933,8
877,1594227940.9847307,1594227941.3786132,2020-07-08 17:05:40.984,2020-07-08 17:05:41.378,0.3939,8
878,1594226365.9837935,1594226366.3771234,2020-07-08 16:39:25.983,2020-07-08 16:39:26.377,0.3933,8
879,1594227941.1849003,1594227941.578783,2020-07-08 17:05:41.184,2020-07-08 17:05:41.578,0.3939,8
880,1594226366.1836824,1594226366.5770123,2020-07-08 16:39:26.183,2020-07-08 16:39:26.577,0.3933,8
881,1594227941.3850703,1594227941.7789528,2020-07-08 17:05:41.385,2020-07-08 17:05:41.778,0.3939,6
882,1594226366.3835714,1594226366.7769012,2020-07-08 16:39:26.383,2020-07-08 16:39:26.776,0.3933,8
883,1594227941.58524,1594227941.9791226,2020-07-08 17:05:41.585,2020-07-08 17:05:41.979,0.3939,6
884,1594226366.5834603,1594226366.9767902,2020-07-08 16:39:26.583,2020-07-08 16:39:26.976,0.3933,8
885,1594227941.78541,1594227942.1792924,2020-07-08 17:05:41.785,2020-07-08 17:05:42.179,0.3939,8
886,1594226366.7833493,1594226367.1766791,2020-07-08 16:39:26.783,2020-07-08 16:39:27.176,0.3933,8
887,1594227941.9855795,1594227942.3794622,2020-07-08 17:05:41.985,2020-07-08 17:05:42.379,0.3939,3
888,1594226366.9832382,1594226367.376568,2020-07-08 16:39:26.983,2020-07-08 16:39:27.376,0.3933,8
889,1594227942.1857495,1594227942.579632,2020-07-08 17:05:42.185,2020-07-08 17:05:42.579,0.3939,3
890,1594226367.1831272,1594226367.576457,2020-07-08 16:39:27.183,2020-07-08 16:39:27.576,0.3933,8
891,1594227942.385919,1594227942.7798018,2020-07-08 17:05:42.385,2020-07-08 17:05:42.779,0.3939,3
892,1594226367.383016,1594226367.776346,2020-07-08 16:39:27.383,2020-07-08 16:39:27.776,0.3933,8
893,1594227942.5860891,1594227942.9799716,2020-07-08 17:05:42.586,2020-07-08 17:05:42.979,0.3939,3
894,1594226367.582905,1594226367.976235,2020-07-08 16:39:27.582,2020-07-08 16:39:27.976,0.3933,8
895,1594226367.782794,1594226368.176124,2020-07-08 16:39:27.782,2020-07-08 16:39:28.176,0.3933,8
896,1594227942.9864287,1594227943.3803113,2020-07-08 17:05:42.986,2020-07-08 17:05:43.380,0.3939,8
897,1594226367.989131,1594226368.3824608,2020-07-08 16:39:27.989,2020-07-08 16:39:28.382,0.3933,8
898,1594227943.1865983,1594227943.580481,2020-07-08 17:05:43.186,2020-07-08 17:05:43.580,0.3939,8
899,1594226368.18902,1594226368.5823498,2020-07-08 16:39:28.189,2020-07-08 16:39:28.582,0.3933,8
900,1594227943.3867683,1594227943.7806509,2020-07-08 17:05:43.386,2020-07-08 17:05:43.780,0.3939,8
901,1594226368.3889089,1594226368.7822387,2020-07-08 16:39:28.388,2020-07-08 16:39:28.782,0.3933,8
902,1594227943.586938,1594227943.980821,2020-07-08 17:05:43.586,2020-07-08 17:05:43.980,0.3939,8
903,1594226368.5887978,1594226368.9821277,2020-07-08 16:39:28.588,2020-07-08 16:39:28.982,0.3933,8
904,1594227943.787108,1594227944.1809905,2020-07-08 17:05:43.787,2020-07-08 17:05:44.180,0.3939,8
905,1594226368.7886868,1594226369.1820166,2020-07-08 16:39:28.788,2020-07-08 16:39:29.182,0.3933,8
906,1594227943.9872775,1594227944.3811605,2020-07-08 17:05:43.987,2020-07-08 17:05:44.381,0.3939,8
907,1594226368.9885757,1594226369.3819056,2020-07-08 16:39:28.988,2020-07-08 16:39:29.381,0.3933,8
908,1594227944.1874475,1594227944.58133,2020-07-08 17:05:44.187,2020-07-08 17:05:44.581,0.3939,8
909,1594226369.1884646,1594226369.5817945,2020-07-08 16:39:29.188,2020-07-08 16:39:29.581,0.3933,8
910,1594227944.387617,1594227944.7815,2020-07-08 17:05:44.387,2020-07-08 17:05:44.781,0.3939,8
911,1594226369.3883536,1594226369.7816834,2020-07-08 16:39:29.388,2020-07-08 16:39:29.781,0.3933,2
912,1594227944.5877872,1594227944.9816697,2020-07-08 17:05:44.587,2020-07-08 17:05:44.981,0.3939,8
913,1594226369.5882423,1594226369.9815724,2020-07-08 16:39:29.588,2020-07-08 16:39:29.981,0.3933,2
914,1594227944.787957,1594227945.1818397,2020-07-08 17:05:44.787,2020-07-08 17:05:45.181,0.3939,8
915,1594226369.7881317,1594226370.181461,2020-07-08 16:39:29.788,2020-07-08 16:39:30.181,0.3933,2
916,1594227944.9881268,1594227945.3820093,2020-07-08 17:05:44.988,2020-07-08 17:05:45.382,0.3939,8
917,1594226369.9880204,1594226370.3813505,2020-07-08 16:39:29.988,2020-07-08 16:39:30.381,0.3933,2
918,1594227945.1882966,1594227945.582179,2020-07-08 17:05:45.188,2020-07-08 17:05:45.582,0.3939,8
919,1594226370.1879094,1594226370.5812392,2020-07-08 16:39:30.187,2020-07-08 16:39:30.581,0.3933,2
920,1594227945.3884664,1594227945.7823489,2020-07-08 17:05:45.388,2020-07-08 17:05:45.782,0.3939,8
921,1594226370.3877983,1594226370.7811282,2020-07-08 16:39:30.387,2020-07-08 16:39:30.781,0.3933,2
922,1594227945.5886362,1594227945.982519,2020-07-08 17:05:45.588,2020-07-08 17:05:45.982,0.3939,8
923,1594226370.5876873,1594226370.981017,2020-07-08 16:39:30.587,2020-07-08 16:39:30.981,0.3933,2
924,1594227945.788806,1594227946.1826885,2020-07-08 17:05:45.788,2020-07-08 17:05:46.182,0.3939,8
925,1594226370.7875762,1594226371.180906,2020-07-08 16:39:30.787,2020-07-08 16:39:31.180,0.3933,2
926,1594227945.9889758,1594227946.3828585,2020-07-08 17:05:45.988,2020-07-08 17:05:46.382,0.3939,8
927,1594226370.9874651,1594226371.380795,2020-07-08 16:39:30.987,2020-07-08 16:39:31.380,0.3933,2
928,1594227946.1891456,1594227946.583028,2020-07-08 17:05:46.189,2020-07-08 17:05:46.583,0.3939,6
929,1594226371.187354,1594226371.580684,2020-07-08 16:39:31.187,2020-07-08 16:39:31.580,0.3933,2
930,1594226371.387243,1594226371.780573,2020-07-08 16:39:31.387,2020-07-08 16:39:31.780,0.3933,2
931,1594227946.583028,1594227946.9769106,2020-07-08 17:05:46.583,2020-07-08 17:05:46.976,0.3939,3
932,1594226371.587132,1594226371.9804618,2020-07-08 16:39:31.587,2020-07-08 16:39:31.980,0.3933,2
933,1594227946.783198,1594227947.1770804,2020-07-08 17:05:46.783,2020-07-08 17:05:47.177,0.3939,3
934,1594226371.787021,1594226372.1803508,2020-07-08 16:39:31.787,2020-07-08 16:39:32.180,0.3933,2
935,1594227946.9833677,1594227947.3772502,2020-07-08 17:05:46.983,2020-07-08 17:05:47.377,0.3939,3
936,1594227947.1835375,1594227947.57742,2020-07-08 17:05:47.183,2020-07-08 17:05:47.577,0.3939,3
937,1594226372.1867988,1594226372.580129,2020-07-08 16:39:32.186,2020-07-08 16:39:32.580,0.3933,8
938,1594227947.3837073,1594227947.7775898,2020-07-08 17:05:47.383,2020-07-08 17:05:47.777,0.3939,8
939,1594226372.3866878,1594226372.7800176,2020-07-08 16:39:32.386,2020-07-08 16:39:32.780,0.3933,8
940,1594227947.583877,1594227947.9777596,2020-07-08 17:05:47.583,2020-07-08 17:05:47.977,0.3939,8
941,1594226372.5865767,1594226372.9799066,2020-07-08 16:39:32.586,2020-07-08 16:39:32.979,0.3933,8
942,1594227947.784047,1594227948.1779294,2020-07-08 17:05:47.784,2020-07-08 17:05:48.177,0.3939,8
943,1594226372.7864656,1594226373.1797955,2020-07-08 16:39:32.786,2020-07-08 16:39:33.179,0.3933,8
944,1594227947.9842167,1594227948.3780992,2020-07-08 17:05:47.984,2020-07-08 17:05:48.378,0.3939,8
945,1594226372.9863546,1594226373.3796844,2020-07-08 16:39:32.986,2020-07-08 16:39:33.379,0.3933,8
946,1594227948.1843865,1594227948.578269,2020-07-08 17:05:48.184,2020-07-08 17:05:48.578,0.3939,8
947,1594226373.1862435,1594226373.5795734,2020-07-08 16:39:33.186,2020-07-08 16:39:33.579,0.3933,8
948,1594227948.3845563,1594227948.7784388,2020-07-08 17:05:48.384,2020-07-08 17:05:48.778,0.3939,8
949,1594226373.3861325,1594226373.7794623,2020-07-08 16:39:33.386,2020-07-08 16:39:33.779,0.3933,8
950,1594227948.584726,1594227948.9786086,2020-07-08 17:05:48.584,2020-07-08 17:05:48.978,0.3939,8
951,1594226373.5860214,1594226373.9793513,2020-07-08 16:39:33.586,2020-07-08 16:39:33.979,0.3933,8
952,1594227948.784896,1594227949.1787784,2020-07-08 17:05:48.784,2020-07-08 17:05:49.178,0.3939,8
953,1594226373.7859104,1594226374.1792402,2020-07-08 16:39:33.785,2020-07-08 16:39:34.179,0.3933,8
954,1594227948.9850657,1594227949.3789482,2020-07-08 17:05:48.985,2020-07-08 17:05:49.378,0.3939,8
955,1594226373.9857993,1594226374.3791292,2020-07-08 16:39:33.985,2020-07-08 16:39:34.379,0.3933,8
956,1594227949.1852355,1594227949.579118,2020-07-08 17:05:49.185,2020-07-08 17:05:49.579,0.3939,8
957,1594226374.1856885,1594226374.579018,2020-07-08 16:39:34.185,2020-07-08 16:39:34.579,0.3933,8
958,1594227949.3854053,1594227949.7792878,2020-07-08 17:05:49.385,2020-07-08 17:05:49.779,0.3939,8
959,1594226374.3855772,1594226374.778907,2020-07-08 16:39:34.385,2020-07-08 16:39:34.778,0.3933,8
960,1594227949.585575,1594227949.9794576,2020-07-08 17:05:49.585,2020-07-08 17:05:49.979,0.3939,8
961,1594226374.585466,1594226374.978796,2020-07-08 16:39:34.585,2020-07-08 16:39:34.978,0.3933,8
962,1594227949.785745,1594227950.1796274,2020-07-08 17:05:49.785,2020-07-08 17:05:50.179,0.3939,8
963,1594226374.785355,1594226375.178685,2020-07-08 16:39:34.785,2020-07-08 16:39:35.178,0.3933,8
964,1594227949.9859147,1594227950.3797972,2020-07-08 17:05:49.985,2020-07-08 17:05:50.379,0.3939,8
965,1594226374.985244,1594226375.378574,2020-07-08 16:39:34.985,2020-07-08 16:39:35.378,0.3933,8
966,1594227950.1860845,1594227950.579967,2020-07-08 17:05:50.186,2020-07-08 17:05:50.579,0.3939,8
967,1594226375.185133,1594226375.5784628,2020-07-08 16:39:35.185,2020-07-08 16:39:35.578,0.3933,8
968,1594227950.3862543,1594227950.7801368,2020-07-08 17:05:50.386,2020-07-08 17:05:50.780,0.3939,8
969,1594226375.385022,1594226375.7783518,2020-07-08 16:39:35.385,2020-07-08 16:39:35.778,0.3933,8
970,1594227950.586424,1594227950.9803066,2020-07-08 17:05:50.586,2020-07-08 17:05:50.980,0.3939,8
971,1594226375.5849109,1594226375.9782407,2020-07-08 16:39:35.584,2020-07-08 16:39:35.978,0.3933,8
972,1594227950.786594,1594227951.1804764,2020-07-08 17:05:50.786,2020-07-08 17:05:51.180,0.3939,8
973,1594226375.7847998,1594226376.1781297,2020-07-08 16:39:35.784,2020-07-08 16:39:36.178,0.3933,8
974,1594227950.9867637,1594227951.3806462,2020-07-08 17:05:50.986,2020-07-08 17:05:51.380,0.3939,8
975,1594226375.9846888,1594226376.3780186,2020-07-08 16:39:35.984,2020-07-08 16:39:36.378,0.3933,8
976,1594227951.1869335,1594227951.580816,2020-07-08 17:05:51.186,2020-07-08 17:05:51.580,0.3939,8
977,1594226376.1845777,1594226376.5779076,2020-07-08 16:39:36.184,2020-07-08 16:39:36.577,0.3933,8
978,1594227951.3871033,1594227951.7809858,2020-07-08 17:05:51.387,2020-07-08 17:05:51.780,0.3939,8
979,1594226376.3844666,1594226376.7777965,2020-07-08 16:39:36.384,2020-07-08 16:39:36.777,0.3933,8
980,1594227951.5872731,1594227951.9811556,2020-07-08 17:05:51.587,2020-07-08 17:05:51.981,0.3939,2
981,1594226376.5843556,1594226376.9776857,2020-07-08 16:39:36.584,2020-07-08 16:39:36.977,0.3933,8
982,1594227951.787443,1594227952.1813254,2020-07-08 17:05:51.787,2020-07-08 17:05:52.181,0.3939,2
983,1594226376.7842443,1594226377.1775744,2020-07-08 16:39:36.784,2020-07-08 16:39:37.177,0.3933,8
984,1594227951.9876127,1594227952.3814952,2020-07-08 17:05:51.987,2020-07-08 17:05:52.381,0.3939,2
985,1594226376.9841335,1594226377.377463,2020-07-08 16:39:36.984,2020-07-08 16:39:37.377,0.3933,8
986,1594227952.1877823,1594227952.581665,2020-07-08 17:05:52.187,2020-07-08 17:05:52.581,0.3939,2
987,1594226377.1840224,1594226377.5773523,2020-07-08 16:39:37.184,2020-07-08 16:39:37.577,0.3933,8
988,1594227952.3879523,1594227952.7818348,2020-07-08 17:05:52.387,2020-07-08 17:05:52.781,0.3939,2
989,1594226377.3839114,1594226377.7772412,2020-07-08 16:39:37.383,2020-07-08 16:39:37.777,0.3933,8
990,1594227952.588122,1594227952.9820046,2020-07-08 17:05:52.588,2020-07-08 17:05:52.982,0.3939,2
991,1594226377.5838003,1594226377.9771302,2020-07-08 16:39:37.583,2020-07-08 16:39:37.977,0.3933,8
992,1594227952.788292,1594227953.1821744,2020-07-08 17:05:52.788,2020-07-08 17:05:53.182,0.3939,2
993,1594226377.7836893,1594226378.1770191,2020-07-08 16:39:37.783,2020-07-08 16:39:38.177,0.3933,8
994,1594227952.9884615,1594227953.3823442,2020-07-08 17:05:52.988,2020-07-08 17:05:53.382,0.3939,2
995,1594226377.9835782,1594226378.376908,2020-07-08 16:39:37.983,2020-07-08 16:39:38.376,0.3933,8
996,1594227953.1886315,1594227953.582514,2020-07-08 17:05:53.188,2020-07-08 17:05:53.582,0.3939,2
997,1594226378.1834671,1594226378.576797,2020-07-08 16:39:38.183,2020-07-08 16:39:38.576,0.3933,2
998,1594226378.383356,1594226378.776686,2020-07-08 16:39:38.383,2020-07-08 16:39:38.776,0.3933,2
999,1594227953.5889711,1594227953.9828537,2020-07-08 17:05:53.588,2020-07-08 17:05:53.982,0.3939,8
1000,1594226378.583245,1594226378.976575,2020-07-08 16:39:38.583,2020-07-08 16:39:38.976,0.3933,2
1001,1594227953.789141,1594227954.1830237,2020-07-08 17:05:53.789,2020-07-08 17:05:54.183,0.3939,8
1002,1594226378.783134,1594226379.1764638,2020-07-08 16:39:38.783,2020-07-08 16:39:39.176,0.3933,2
1003,1594227953.9828537,1594227954.3767362,2020-07-08 17:05:53.982,2020-07-08 17:05:54.376,0.3939,8
1004,1594226378.983023,1594226379.3763528,2020-07-08 16:39:38.983,2020-07-08 16:39:39.376,0.3933,2
1005,1594227954.1830237,1594227954.576906,2020-07-08 17:05:54.183,2020-07-08 17:05:54.576,0.3939,8
1006,1594226379.182912,1594226379.5762415,2020-07-08 16:39:39.182,2020-07-08 16:39:39.576,0.3933,2
1007,1594227954.3831933,1594227954.7770758,2020-07-08 17:05:54.383,2020-07-08 17:05:54.777,0.3939,8
1008,1594226379.3828008,1594226379.776131,2020-07-08 16:39:39.382,2020-07-08 16:39:39.776,0.3933,2
1009,1594227954.583363,1594227954.9772456,2020-07-08 17:05:54.583,2020-07-08 17:05:54.977,0.3939,8
1010,1594226379.5891378,1594226379.9824677,2020-07-08 16:39:39.589,2020-07-08 16:39:39.982,0.3933,2
1011,1594227954.7835329,1594227955.1774154,2020-07-08 17:05:54.783,2020-07-08 17:05:55.177,0.3939,8
1012,1594226379.7890267,1594226380.1823566,2020-07-08 16:39:39.789,2020-07-08 16:39:40.182,0.3933,2
1013,1594227954.983703,1594227955.3775852,2020-07-08 17:05:54.983,2020-07-08 17:05:55.377,0.3939,8
1014,1594226379.9889157,1594226380.3822455,2020-07-08 16:39:39.988,2020-07-08 16:39:40.382,0.3933,2
1015,1594227955.1838725,1594227955.577755,2020-07-08 17:05:55.183,2020-07-08 17:05:55.577,0.3939,8
1016,1594226380.1888046,1594226380.5821345,2020-07-08 16:39:40.188,2020-07-08 16:39:40.582,0.3933,2
1017,1594227955.3840425,1594227955.7779248,2020-07-08 17:05:55.384,2020-07-08 17:05:55.777,0.3939,8
1018,1594226380.3886936,1594226380.7820234,2020-07-08 16:39:40.388,2020-07-08 16:39:40.782,0.3933,2
1019,1594227955.584212,1594227955.9780946,2020-07-08 17:05:55.584,2020-07-08 17:05:55.978,0.3939,8
1020,1594226380.5885825,1594226380.9819124,2020-07-08 16:39:40.588,2020-07-08 16:39:40.981,0.3933,2
1021,1594227955.784382,1594227956.1782644,2020-07-08 17:05:55.784,2020-07-08 17:05:56.178,0.3939,8
1022,1594227955.9845517,1594227956.3784342,2020-07-08 17:05:55.984,2020-07-08 17:05:56.378,0.3939,8
1023,1594226380.9883604,1594226381.3816905,2020-07-08 16:39:40.988,2020-07-08 16:39:41.381,0.3933,8
1024,1594227956.1847217,1594227956.578604,2020-07-08 17:05:56.184,2020-07-08 17:05:56.578,0.3939,8
1025,1594226381.188249,1594226381.5815792,2020-07-08 16:39:41.188,2020-07-08 16:39:41.581,0.3933,8
1026,1594227956.3848913,1594227956.7787738,2020-07-08 17:05:56.384,2020-07-08 17:05:56.778,0.3939,2
1027,1594226381.3881383,1594226381.7814682,2020-07-08 16:39:41.388,2020-07-08 16:39:41.781,0.3933,8
1028,1594227956.585061,1594227956.9789436,2020-07-08 17:05:56.585,2020-07-08 17:05:56.978,0.3939,2
1029,1594226381.5880272,1594226381.981357,2020-07-08 16:39:41.588,2020-07-08 16:39:41.981,0.3933,8
1030,1594227956.7852309,1594227957.1791134,2020-07-08 17:05:56.785,2020-07-08 17:05:57.179,0.3939,2
1031,1594226381.7879162,1594226382.181246,2020-07-08 16:39:41.787,2020-07-08 16:39:42.181,0.3933,8
1032,1594227956.985401,1594227957.3792832,2020-07-08 17:05:56.985,2020-07-08 17:05:57.379,0.3939,2
1033,1594226381.9878051,1594226382.381135,2020-07-08 16:39:41.987,2020-07-08 16:39:42.381,0.3933,8
1034,1594227957.1855705,1594227957.579453,2020-07-08 17:05:57.185,2020-07-08 17:05:57.579,0.3939,2
1035,1594226382.187694,1594226382.581024,2020-07-08 16:39:42.187,2020-07-08 16:39:42.581,0.3933,8
1036,1594227957.3857405,1594227957.7796228,2020-07-08 17:05:57.385,2020-07-08 17:05:57.779,0.3939,2
1037,1594226382.387583,1594226382.7809129,2020-07-08 16:39:42.387,2020-07-08 16:39:42.780,0.3933,8
1038,1594227957.58591,1594227957.9797926,2020-07-08 17:05:57.585,2020-07-08 17:05:57.979,0.3939,2
1039,1594226382.587472,1594226382.9808018,2020-07-08 16:39:42.587,2020-07-08 16:39:42.980,0.3933,8
1040,1594227957.78608,1594227958.1799624,2020-07-08 17:05:57.786,2020-07-08 17:05:58.179,0.3939,2
1041,1594226382.787361,1594226383.1806908,2020-07-08 16:39:42.787,2020-07-08 16:39:43.180,0.3933,8
1042,1594227957.9862497,1594227958.3801322,2020-07-08 17:05:57.986,2020-07-08 17:05:58.380,0.3939,2
1043,1594226382.98725,1594226383.3805797,2020-07-08 16:39:42.987,2020-07-08 16:39:43.380,0.3933,8
1044,1594227958.1864195,1594227958.580302,2020-07-08 17:05:58.186,2020-07-08 17:05:58.580,0.3939,2
1045,1594226383.1871388,1594226383.580469,2020-07-08 16:39:43.187,2020-07-08 16:39:43.580,0.3933,8
1046,1594227958.3865893,1594227958.7804718,2020-07-08 17:05:58.386,2020-07-08 17:05:58.780,0.3939,8
1047,1594226383.3870275,1594226383.7803576,2020-07-08 16:39:43.387,2020-07-08 16:39:43.780,0.3933,8
1048,1594227958.586759,1594227958.9806416,2020-07-08 17:05:58.586,2020-07-08 17:05:58.980,0.3939,8
1049,1594226383.5869167,1594226383.9802463,2020-07-08 16:39:43.586,2020-07-08 16:39:43.980,0.3933,8
1050,1594227958.786929,1594227959.1808114,2020-07-08 17:05:58.786,2020-07-08 17:05:59.180,0.3939,8
1051,1594226383.7868056,1594226384.1801355,2020-07-08 16:39:43.786,2020-07-08 16:39:44.180,0.3933,8
1052,1594227958.9870987,1594227959.3809812,2020-07-08 17:05:58.987,2020-07-08 17:05:59.380,0.3939,8
1053,1594226383.9866946,1594226384.3800244,2020-07-08 16:39:43.986,2020-07-08 16:39:44.380,0.3933,8
1054,1594227959.1872685,1594227959.581151,2020-07-08 17:05:59.187,2020-07-08 17:05:59.581,0.3939,8
1055,1594226384.1865835,1594226384.5799134,2020-07-08 16:39:44.186,2020-07-08 16:39:44.579,0.3933,8
1056,1594227959.3874383,1594227959.7813208,2020-07-08 17:05:59.387,2020-07-08 17:05:59.781,0.3939,8
1057,1594226384.3864725,1594226384.7798023,2020-07-08 16:39:44.386,2020-07-08 16:39:44.779,0.3933,8
1058,1594227959.587608,1594227959.9814906,2020-07-08 17:05:59.587,2020-07-08 17:05:59.981,0.3939,8
1059,1594226384.5863614,1594226384.9796913,2020-07-08 16:39:44.586,2020-07-08 16:39:44.979,0.3933,8
1060,1594227959.787778,1594227960.1816604,2020-07-08 17:05:59.787,2020-07-08 17:06:00.181,0.3939,8
1061,1594226384.7862504,1594226385.1795802,2020-07-08 16:39:44.786,2020-07-08 16:39:45.179,0.3933,8
1062,1594227959.9879477,1594227960.3818302,2020-07-08 17:05:59.987,2020-07-08 17:06:00.381,0.3939,8
1063,1594226384.9861393,1594226385.3794692,2020-07-08 16:39:44.986,2020-07-08 16:39:45.379,0.3933,8
1064,1594227960.1881175,1594227960.582,2020-07-08 17:06:00.188,2020-07-08 17:06:00.582,0.3939,8
1065,1594226385.1860282,1594226385.579358,2020-07-08 16:39:45.186,2020-07-08 16:39:45.579,0.3933,8
1066,1594227960.3882873,1594227960.7821698,2020-07-08 17:06:00.388,2020-07-08 17:06:00.782,0.3939,8
1067,1594226385.3859172,1594226385.779247,2020-07-08 16:39:45.385,2020-07-08 16:39:45.779,0.3933,8
1068,1594227960.588457,1594227960.9823396,2020-07-08 17:06:00.588,2020-07-08 17:06:00.982,0.3939,8
1069,1594226385.585806,1594226385.979136,2020-07-08 16:39:45.585,2020-07-08 16:39:45.979,0.3933,8
1070,1594227960.788627,1594227961.1825094,2020-07-08 17:06:00.788,2020-07-08 17:06:01.182,0.3939,8
1071,1594226385.785695,1594226386.179025,2020-07-08 16:39:45.785,2020-07-08 16:39:46.179,0.3933,8
1072,1594227960.9887967,1594227961.3826792,2020-07-08 17:06:00.988,2020-07-08 17:06:01.382,0.3939,8
1073,1594226385.985584,1594226386.378914,2020-07-08 16:39:45.985,2020-07-08 16:39:46.378,0.3933,8
1074,1594227961.1889665,1594227961.582849,2020-07-08 17:06:01.188,2020-07-08 17:06:01.582,0.3939,8
1075,1594226386.185473,1594226386.5788028,2020-07-08 16:39:46.185,2020-07-08 16:39:46.578,0.3933,8
1076,1594226386.385362,1594226386.7786918,2020-07-08 16:39:46.385,2020-07-08 16:39:46.778,0.3933,8
1077,1594227961.582849,1594227961.9767315,2020-07-08 17:06:01.582,2020-07-08 17:06:01.976,0.3939,2
1078,1594226386.5852509,1594226386.9785807,2020-07-08 16:39:46.585,2020-07-08 16:39:46.978,0.3933,8
1079,1594227961.7830188,1594227962.176901,2020-07-08 17:06:01.783,2020-07-08 17:06:02.176,0.3939,2
1080,1594226386.7851398,1594226387.1784697,2020-07-08 16:39:46.785,2020-07-08 16:39:47.178,0.3933,8
1081,1594227961.9831886,1594227962.3770711,2020-07-08 17:06:01.983,2020-07-08 17:06:02.377,0.3939,2
1082,1594226386.9850287,1594226387.3783586,2020-07-08 16:39:46.985,2020-07-08 16:39:47.378,0.3933,6
1083,1594227962.1833584,1594227962.577241,2020-07-08 17:06:02.183,2020-07-08 17:06:02.577,0.3939,2
